AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3050,Payroll and Timekeeping Clerks,broad,"156,950",1.4,,,,,27.34,"56,870",0.3,17.63,21.85,26.58,31.61,37.90,"36,670","45,440","55,290","65,750","78,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,"156,950",1.4,,,,,27.34,"56,870",0.3,17.63,21.85,26.58,31.61,37.90,"36,670","45,440","55,290","65,750","78,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3060,Procurement Clerks,broad,"59,900",1.3,,,,,24.25,"50,430",0.3,17.70,19.83,23.32,27.73,31.68,"36,810","41,240","48,510","57,680","65,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,"59,900",1.3,,,,,24.25,"50,430",0.3,17.70,19.83,23.32,27.73,31.68,"36,810","41,240","48,510","57,680","65,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3070,Tellers,broad,"339,340",1.3,,,,,19.68,"40,940",0.3,15.04,17.51,18.91,21.90,23.21,"31,270","36,420","39,340","45,550","48,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,"339,340",1.3,,,,,19.68,"40,940",0.3,15.04,17.51,18.91,21.90,23.21,"31,270","36,420","39,340","45,550","48,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3090,Miscellaneous Financial Clerks,broad,"37,030",3.0,,,,,26.60,"55,330",0.6,18.64,22.28,25.07,29.42,36.47,"38,770","46,350","52,150","61,190","75,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,"37,030",3.0,,,,,26.60,"55,330",0.6,18.64,22.28,25.07,29.42,36.47,"38,770","46,350","52,150","61,190","75,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4000,Information and Record Clerks,minor,"5,311,310",0.4,,,,,21.44,"44,580",0.1,14.42,17.05,20.00,23.97,29.90,"29,990","35,450","41,600","49,850","62,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4010,Brokerage Clerks,broad,"40,090",4.0,,,,,32.54,"67,680",0.9,22.95,25.90,30.26,37.21,44.06,"47,730","53,880","62,940","77,400","91,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,"40,090",4.0,,,,,32.54,"67,680",0.9,22.95,25.90,30.26,37.21,44.06,"47,730","53,880","62,940","77,400","91,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4020,Correspondence Clerks,broad,"6,260",9.0,,,,,22.41,"46,610",2.6,16.12,18.51,22.47,25.23,29.90,"33,530","38,510","46,740","52,480","62,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,"6,260",9.0,,,,,22.41,"46,610",2.6,16.12,18.51,22.47,25.23,29.90,"33,530","38,510","46,740","52,480","62,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4030,"Court, Municipal, and License Clerks",broad,"170,010",0.8,,,,,24.61,"51,200",0.2,16.76,19.10,22.93,28.65,34.80,"34,860","39,730","47,700","59,590","72,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,"170,010",0.8,,,,,24.61,"51,200",0.2,16.76,19.10,22.93,28.65,34.80,"34,860","39,730","47,700","59,590","72,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4040,"Credit Authorizers, Checkers, and Clerks",broad,"11,960",4.3,,,,,24.65,"51,270",1.2,16.63,19.64,23.62,28.62,34.49,"34,590","40,850","49,130","59,530","71,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"11,960",4.3,,,,,24.65,"51,270",1.2,16.63,19.64,23.62,28.62,34.49,"34,590","40,850","49,130","59,530","71,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4050,Customer Service Representatives,broad,"2,725,930",0.4,,,,,21.82,"45,380",0.2,14.75,17.29,20.59,24.11,30.16,"30,690","35,970","42,830","50,140","62,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,"2,725,930",0.4,,,,,21.82,"45,380",0.2,14.75,17.29,20.59,24.11,30.16,"30,690","35,970","42,830","50,140","62,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4060,"Eligibility Interviewers, Government Programs",broad,"156,260",1.1,,,,,25.95,"53,970",0.3,18.12,21.08,24.76,29.65,34.75,"37,690","43,850","51,500","61,680","72,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,"156,260",1.1,,,,,25.95,"53,970",0.3,18.12,21.08,24.76,29.65,34.75,"37,690","43,850","51,500","61,680","72,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4070,File Clerks,broad,"78,980",2.8,,,,,21.01,"43,700",0.5,14.24,16.88,19.84,24.05,29.36,"29,620","35,120","41,270","50,020","61,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,"78,980",2.8,,,,,21.01,"43,700",0.5,14.24,16.88,19.84,24.05,29.36,"29,620","35,120","41,270","50,020","61,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,"261,430",0.9,,,,,16.70,"34,740",0.3,12.79,14.05,16.48,17.99,21.50,"26,600","29,210","34,270","37,430","44,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"261,430",0.9,,,,,16.70,"34,740",0.3,12.79,14.05,16.48,17.99,21.50,"26,600","29,210","34,270","37,430","44,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4110,"Interviewers, Except Eligibility and Loan",broad,"157,310",1.5,,,,,21.83,"45,400",0.5,15.38,17.97,21.07,24.25,29.31,"31,980","37,380","43,830","50,440","60,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,"157,310",1.5,,,,,21.83,"45,400",0.5,15.38,17.97,21.07,24.25,29.31,"31,980","37,380","43,830","50,440","60,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4120,"Library Assistants, Clerical",broad,"80,070",1.8,,,,,18.22,"37,910",0.4,12.06,14.52,17.31,21.25,25.38,"25,090","30,190","36,010","44,200","52,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,"80,070",1.8,,,,,18.22,"37,910",0.4,12.06,14.52,17.31,21.25,25.38,"25,090","30,190","36,010","44,200","52,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4130,Loan Interviewers and Clerks,broad,"173,100",4.1,,,,,24.54,"51,050",1.1,17.48,20.54,23.53,28.61,31.69,"36,360","42,720","48,950","59,520","65,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,"173,100",4.1,,,,,24.54,"51,050",1.1,17.48,20.54,23.53,28.61,31.69,"36,360","42,720","48,950","59,520","65,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4140,New Accounts Clerks,broad,"38,030",3.5,,,,,22.89,"47,610",0.6,17.78,19.26,22.41,24.77,28.90,"36,980","40,050","46,610","51,510","60,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,"38,030",3.5,,,,,22.89,"47,610",0.6,17.78,19.26,22.41,24.77,28.90,"36,980","40,050","46,610","51,510","60,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4150,Order Clerks,broad,"83,420",3.6,,,,,22.24,"46,270",0.5,16.12,18.32,21.47,24.95,29.66,"33,530","38,110","44,660","51,890","61,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,"83,420",3.6,,,,,22.24,"46,270",0.5,16.12,18.32,21.47,24.95,29.66,"33,530","38,110","44,660","51,890","61,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,"92,580",1.1,,,,,24.50,"50,950",0.3,17.35,20.36,23.77,28.16,32.28,"36,090","42,360","49,440","58,560","67,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"92,580",1.1,,,,,24.50,"50,950",0.3,17.35,20.36,23.77,28.16,32.28,"36,090","42,360","49,440","58,560","67,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4170,Receptionists and Information Clerks,broad,"964,530",0.8,,,,,18.50,"38,480",0.2,13.60,15.70,17.90,21.19,23.49,"28,280","32,660","37,230","44,070","48,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,"964,530",0.8,,,,,18.50,"38,480",0.2,13.60,15.70,17.90,21.19,23.49,"28,280","32,660","37,230","44,070","48,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,"127,440",1.3,,,,,22.94,"47,720",0.4,16.61,17.89,19.94,26.41,36.08,"34,550","37,200","41,460","54,930","75,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"127,440",1.3,,,,,22.94,"47,720",0.4,16.61,17.89,19.94,26.41,36.08,"34,550","37,200","41,460","54,930","75,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4190,Miscellaneous Information and Record Clerks,broad,"143,910",0.9,,,,,24.14,"50,200",0.3,16.43,19.05,23.25,28.21,33.10,"34,170","39,610","48,360","58,680","68,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,"143,910",0.9,,,,,24.14,"50,200",0.3,16.43,19.05,23.25,28.21,33.10,"34,170","39,610","48,360","58,680","68,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,319,860",0.3,,,,,25.21,"52,440",0.1,17.00,19.33,23.12,29.58,36.20,"35,350","40,210","48,090","61,520","75,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5010,Cargo and Freight Agents,broad,"97,800",2.2,,,,,26.64,"55,420",1.0,17.90,20.91,23.99,29.92,36.71,"37,240","43,490","49,900","62,230","76,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,"97,800",2.2,,,,,26.64,"55,420",1.0,17.90,20.91,23.99,29.92,36.71,"37,240","43,490","49,900","62,230","76,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5020,Couriers and Messengers,broad,"71,920",2.9,,,,,19.26,"40,060",0.4,14.37,16.89,18.43,21.46,24.32,"29,880","35,130","38,340","44,630","50,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,"71,920",2.9,,,,,19.26,"40,060",0.4,14.37,16.89,18.43,21.46,24.32,"29,880","35,130","38,340","44,630","50,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5030,Dispatchers,broad,"312,140",1.2,,,,,25.81,"53,680",0.3,16.77,19.56,23.80,29.87,37.08,"34,890","40,680","49,500","62,120","77,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,"101,140",1.4,,,,,26.35,"54,800",0.5,17.13,20.26,24.39,30.21,37.55,"35,640","42,140","50,730","62,840","78,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"211,000",1.9,,,,,25.55,"53,150",0.4,16.64,19.35,23.50,29.58,36.60,"34,600","40,240","48,880","61,520","76,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5040,"Meter Readers, Utilities",broad,"19,620",3.6,,,,,26.83,"55,810",0.9,16.34,19.05,23.64,32.71,41.58,"33,980","39,620","49,180","68,030","86,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,"19,620",3.6,,,,,26.83,"55,810",0.9,16.34,19.05,23.64,32.71,41.58,"33,980","39,620","49,180","68,030","86,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5050,Postal Service Workers,broad,"526,030",0.0,,,,,28.71,"59,720",0.0,20.38,22.13,27.82,35.60,36.20,"42,390","46,030","57,870","74,050","75,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,"78,060",0.0,,,,,29.36,"61,070",0.0,20.48,26.64,29.63,35.60,35.60,"42,600","55,410","61,630","74,050","74,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,"336,040",0.0,,,,,28.79,"59,880",0.0,20.38,22.13,27.64,36.20,36.96,"42,390","46,030","57,490","75,300","76,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"111,930",0.0,,,,,28.04,"58,310",0.0,20.48,22.78,27.18,35.08,35.60,"42,600","47,380","56,530","72,970","74,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5060,"Production, Planning, and Expediting Clerks",broad,"385,000",0.9,,,,,29.05,"60,420",0.2,18.54,22.41,27.78,34.37,40.77,"38,570","46,600","57,770","71,480","84,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,"385,000",0.9,,,,,29.05,"60,420",0.2,18.54,22.41,27.78,34.37,40.77,"38,570","46,600","57,770","71,480","84,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5070,"Shipping, Receiving, and Inventory Clerks",broad,"857,630",0.6,,,,,21.58,"44,890",0.2,15.82,17.81,20.77,23.75,28.99,"32,900","37,040","43,190","49,390","60,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"857,630",0.6,,,,,21.58,"44,890",0.2,15.82,17.81,20.77,23.75,28.99,"32,900","37,040","43,190","49,390","60,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,"49,720",1.8,,,,,22.43,"46,660",0.4,16.63,18.58,21.95,25.51,28.90,"34,580","38,650","45,650","53,060","60,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"49,720",1.8,,,,,22.43,"46,660",0.4,16.63,18.58,21.95,25.51,28.90,"34,580","38,650","45,650","53,060","60,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6000,Secretaries and Administrative Assistants,minor,"3,195,900",0.7,,,,,25.03,"52,070",0.2,16.27,18.65,22.82,28.84,36.81,"33,840","38,790","47,460","59,990","76,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6010,Secretaries and Administrative Assistants,broad,"3,195,900",0.7,,,,,25.03,"52,070",0.2,16.27,18.65,22.82,28.84,36.81,"33,840","38,790","47,460","59,990","76,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"472,770",1.1,,,,,37.05,"77,060",0.3,23.22,28.85,35.70,43.48,51.78,"48,300","60,000","74,260","90,440","107,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,"154,540",3.0,,,,,29.00,"60,320",2.6,17.08,20.54,26.03,34.66,42.15,"35,530","42,720","54,140","72,090","87,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,"830,760",0.7,,,,,21.91,"45,580",0.2,16.85,18.21,21.46,23.90,28.87,"35,050","37,880","44,640","49,720","60,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"1,737,820",1.0,,,,,22.90,"47,640",0.2,15.19,18.16,22.26,26.76,30.84,"31,600","37,770","46,290","55,650","64,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9000,Other Office and Administrative Support Workers,minor,"3,209,350",0.3,,,,,22.09,"45,950",0.1,14.28,17.19,21.17,25.52,30.90,"29,710","35,750","44,030","53,090","64,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9020,Data Entry and Information Processing Workers,broad,"171,310",1.7,,,,,21.00,"43,680",0.5,15.00,17.19,19.94,23.70,28.47,"31,200","35,760","41,480","49,300","59,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,"135,280",2.0,,,,,20.22,"42,070",0.5,14.47,16.78,19.16,22.72,27.37,"30,100","34,900","39,850","47,260","56,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,"36,030",2.8,,,,,23.91,"49,730",0.9,16.97,19.11,23.01,26.93,30.95,"35,300","39,740","47,850","56,000","64,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9030,Desktop Publishers,broad,"4,000",7.5,,,,,28.97,"60,250",2.1,16.66,20.52,25.78,34.61,44.66,"34,650","42,680","53,620","71,990","92,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,"4,000",7.5,,,,,28.97,"60,250",2.1,16.66,20.52,25.78,34.61,44.66,"34,650","42,680","53,620","71,990","92,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9040,Insurance Claims and Policy Processing Clerks,broad,"229,070",1.5,,,,,24.99,"51,980",0.4,17.74,20.00,23.29,28.61,35.15,"36,900","41,600","48,450","59,500","73,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,"229,070",1.5,,,,,24.99,"51,980",0.4,17.74,20.00,23.29,28.61,35.15,"36,900","41,600","48,450","59,500","73,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,"62,730",2.5,,,,,19.33,"40,200",0.5,14.16,16.56,18.34,21.61,25.07,"29,460","34,440","38,150","44,940","52,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"62,730",2.5,,,,,19.33,"40,200",0.5,14.16,16.56,18.34,21.61,25.07,"29,460","34,440","38,150","44,940","52,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9060,"Office Clerks, General",broad,"2,510,550",0.4,,,,,21.86,"45,470",0.1,14.00,17.00,20.97,25.27,30.69,"29,120","35,350","43,630","52,560","63,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,"2,510,550",0.4,,,,,21.86,"45,470",0.1,14.00,17.00,20.97,25.27,30.69,"29,120","35,350","43,630","52,560","63,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9070,"Office Machine Operators, Except Computer",broad,"24,740",5.1,,,,,20.01,"41,620",1.1,14.35,16.55,18.76,22.44,27.09,"29,850","34,420","39,020","46,680","56,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,"24,740",5.1,,,,,20.01,"41,620",1.1,14.35,16.55,18.76,22.44,27.09,"29,850","34,420","39,020","46,680","56,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9080,Proofreaders and Copy Markers,broad,"5,160",9.3,,,,,25.35,"52,730",1.7,16.12,18.55,23.66,29.99,37.52,"33,530","38,590","49,210","62,380","78,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,"5,160",9.3,,,,,25.35,"52,730",1.7,16.12,18.55,23.66,29.99,37.52,"33,530","38,590","49,210","62,380","78,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9110,Statistical Assistants,broad,"5,900",5.7,,,,,26.67,"55,470",1.4,18.29,22.10,24.73,30.59,38.18,"38,050","45,970","51,440","63,620","79,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,"5,900",5.7,,,,,26.67,"55,470",1.4,18.29,22.10,24.73,30.59,38.18,"38,050","45,970","51,440","63,620","79,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9190,Miscellaneous Office and Administrative Support Workers,broad,"195,890",1.5,,,,,23.42,"48,700",0.3,14.65,17.02,22.14,27.65,34.54,"30,480","35,390","46,040","57,500","71,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,"195,890",1.5,,,,,23.42,"48,700",0.3,14.65,17.02,22.14,27.65,34.54,"30,480","35,390","46,040","57,500","71,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,"442,050",0.7,,,,,20.06,"41,730",0.5,15.13,16.63,17.67,21.85,28.34,"31,470","34,590","36,750","45,450","58,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,"29,530",2.4,,,,,30.46,"63,360",0.9,19.04,22.91,28.53,36.84,43.68,"39,610","47,660","59,330","76,640","90,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,"29,530",2.4,,,,,30.46,"63,360",0.9,19.04,22.91,28.53,36.84,43.68,"39,610","47,660","59,330","76,640","90,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"29,530",2.4,,,,,30.46,"63,360",0.9,19.04,22.91,28.53,36.84,43.68,"39,610","47,660","59,330","76,640","90,840",,
